row_id,player_id,name,photo,position,role,age,nation,height_cm,foot,club,club_id,competition,competition_id,competition_type,country,confederation,market_value_eur,matches,minutes,nineties,goals,assists,goal_contributions,yellow_cards,red_cards,goals_per90,assists_per90,goal_contributions_per90,shots,key_passes,xg,xa,shots_per90,key_passes_per90,xg_per90,xa_per90
tm1130514_FR1,tm1130514,Samir El Mourabet,https://img.a.transfermarkt.technology/portrait/header/1130514-1780319759.jpg?lm=1,Midfielder,Central Midfield,20,Morocco,187,left,RC Strasbourg Alsace,667,Ligue 1,FR1,League,France,europa,8000000.0,33,2137,23.7,1,3,4,4,0,0.042,0.126,0.168,12,28,0.37,2.71,0.505,1.179,0.016,0.114
tm655217_FR1,tm655217,Samson Baidoo,https://img.a.transfermarkt.technology/portrait/header/655217-1722523870.png?lm=1,Defender,Centre-Back,21,Austria,190,right,RC Lens,826,Ligue 1,FR1,League,France,europa,,23,1827,20.3,2,1,3,2,0,0.099,0.049,0.148,16,3,2.39,0.46,0.788,0.148,0.118,0.022
tm933900_FR1,tm933900,Samuel Amo-Ameyaw,https://img.a.transfermarkt.technology/portrait/header/933900-1750770965.png?lm=1,Forward,Winger,19,England,174,left,RC Strasbourg Alsace,667,Ligue 1,FR1,League,France,europa,8000000.0,25,1041,11.6,2,2,4,2,0,0.173,0.173,0.346,17,13,1.18,1.23,1.47,1.124,0.102,0.106
tm989574_FR1,tm989574,Santiago Hidalgo,https://img.a.transfermarkt.technology/portrait/header/989574-1720465616.png?lm=1,Forward,Centre-Forward,20,Argentina,174,left,FC Toulouse,415,Ligue 1,FR1,League,France,europa,,28,1303,14.5,4,6,10,4,0,0.276,0.414,0.691,33,13,4.0,2.72,2.279,0.898,0.276,0.188
tm631927_FR1,tm631927,Saud Abdulhamid,https://img.a.transfermarkt.technology/portrait/header/631927-1730124451.jpg?lm=1,Defender,Full-back,26,Saudi Arabia,172,right,RC Lens,826,Ligue 1,FR1,League,France,europa,3000000.0,25,1345,14.9,2,5,7,4,0,0.134,0.335,0.468,8,23,1.1,2.75,0.535,1.539,0.074,0.184
tm579928_FR1,tm579928,Sebastian Nanasi,https://img.a.transfermarkt.technology/portrait/header/579928-1732576164.png?lm=1,Forward,Winger,23,Sweden,178,right,RC Strasbourg Alsace,667,Ligue 1,FR1,League,France,europa,15000000.0,19,1047,11.6,7,2,9,0,0,0.602,0.172,0.774,19,17,4.77,2.44,1.633,1.461,0.41,0.21
tm320748_FR1,tm320748,Sebastian Szymanski,https://img.a.transfermarkt.technology/portrait/header/320748-1765461620.jpg?lm=1,Midfielder,Attacking Midfield,26,Poland,174,left,Stade Rennais FC,273,Ligue 1,FR1,League,France,europa,19000000.0,16,777,8.6,1,3,4,2,0,0.116,0.347,0.463,12,19,0.53,2.57,1.39,2.201,0.062,0.297
tm182893_FR1,tm182893,Seko Fofana,https://img.a.transfermarkt.technology/portrait/header/182893-1653394911.jpg?lm=1,Midfielder,Central Midfield,30,Cote d'Ivoire,185,right,Stade Rennais FC,273,Ligue 1,FR1,League,France,europa,8000000.0,12,654,7.3,1,0,1,0,0,0.138,0.0,0.138,9,11,0.76,0.65,1.239,1.514,0.105,0.089
tm903693_FR1,tm903693,Senny Mayulu,https://img.a.transfermarkt.technology/portrait/header/903693-1716562599.jpg?lm=1,Midfielder,Central Midfield,19,France,183,both,Paris Saint-Germain,583,Ligue 1,FR1,League,France,europa,40000000.0,26,1682,18.7,4,4,8,2,0,0.214,0.214,0.428,35,39,4.82,4.02,1.873,2.087,0.258,0.215
tm986288_FR1,tm986288,Sidiki Chérif,https://img.a.transfermarkt.technology/portrait/header/986288-1770977210.jpg?lm=1,Forward,Centre-Forward,19,Guinea,188,right,Angers SCO,1420,Ligue 1,FR1,League,France,europa,7000000.0,19,1164,12.9,4,0,4,3,0,0.309,0.0,0.309,28,5,2.83,0.6,2.165,0.387,0.219,0.047
tm658536_FR1,tm658536,Simon Adingra,https://img.a.transfermarkt.technology/portrait/header/658536-1746437487.jpg?lm=1,Forward,Winger,24,Cote d'Ivoire,175,right,AS Monaco,162,Ligue 1,FR1,League,France,europa,22000000.0,14,862,9.6,3,2,5,0,0,0.313,0.209,0.522,22,14,2.9,1.46,2.297,1.462,0.303,0.152
tm770436_FR1,tm770436,Simon Ebonog,https://img.a.transfermarkt.technology/portrait/header/770436-1758624584.jpg?lm=1,Midfielder,Central Midfield,21,France,186,right,Le Havre AC,738,Ligue 1,FR1,League,France,europa,100000.0,30,1764,19.6,1,0,1,8,0,0.051,0.0,0.051,22,7,1.96,0.34,1.122,0.357,0.1,0.017
tm702441_FR1,tm702441,Sinaly Diomandé,https://img.a.transfermarkt.technology/portrait/header/702441-1672831343.jpg?lm=1,Defender,Centre-Back,24,Cote d'Ivoire,184,right,AJ Auxerre,290,Ligue 1,FR1,League,France,europa,4000000.0,24,2134,23.7,2,2,4,2,0,0.084,0.084,0.169,9,5,2.95,0.51,0.38,0.211,0.124,0.022
tm232271_FR1,tm232271,Sofiane Boufal,https://img.a.transfermarkt.technology/portrait/header/232271-1668757196.jpg?lm=1,Midfielder,Attacking Midfield,32,Morocco,175,right,Le Havre AC,738,Ligue 1,FR1,League,France,europa,2000000.0,17,1028,11.4,1,4,5,2,0,0.088,0.35,0.438,19,27,1.5,3.63,1.663,2.364,0.132,0.318
tm569389_FR1,tm569389,Sofiane Diop,https://img.a.transfermarkt.technology/portrait/header/569389-1756824417.jpg?lm=1,Forward,Winger,25,Morocco,175,right,OGC Nice,417,Ligue 1,FR1,League,France,europa,10000000.0,33,2145,23.8,8,2,10,5,0,0.336,0.084,0.42,54,36,8.18,3.58,2.266,1.51,0.343,0.15
tm659513_FR1,tm659513,Soumaïla Coulibaly,https://img.a.transfermarkt.technology/portrait/header/659513-1657285323.jpg?lm=1,Defender,Centre-Back,22,France,191,left,Stade Brestois 29,3911,Ligue 1,FR1,League,France,europa,7000000.0,16,1339,14.9,0,0,0,3,0,0.0,0.0,0.0,6,1,0.3,0.01,0.403,0.067,0.02,0.001
tm1228317_FR1,tm1228317,Stephan Zagadou,https://img.a.transfermarkt.technology/portrait/header/1228317-1770734950.jpg?lm=1,Defender,Centre-Back,17,France,186,right,Le Havre AC,738,Ligue 1,FR1,League,France,europa,,8,498,5.5,1,0,1,0,0,0.181,0.0,0.181,1,2,0.1,0.11,0.181,0.361,0.018,0.019
tm557612_FR1,tm557612,Sékou Mara,https://img.a.transfermarkt.technology/portrait/header/557612-1731603567.png?lm=1,Forward,Centre-Forward,23,France,183,right,AJ Auxerre,290,Ligue 1,FR1,League,France,europa,4000000.0,27,1229,13.7,3,2,5,0,0,0.22,0.146,0.366,33,9,3.05,1.1,2.417,0.659,0.224,0.08
tm165793_FR1,tm165793,Takumi Minamino,https://img.a.transfermarkt.technology/portrait/header/165793-1737490576.jpg?lm=1,Forward,Winger,30,Japan,172,right,AS Monaco,162,Ligue 1,FR1,League,France,europa,12000000.0,15,950,10.6,3,2,5,4,0,0.284,0.189,0.474,21,9,3.37,2.1,1.989,0.853,0.319,0.199
tm670096_FR1,tm670096,Tanner Tessmann,https://img.a.transfermarkt.technology/portrait/header/670096-1722196121.jpg?lm=1,Midfielder,Defensive Midfield,24,United States,188,right,Olympique Lyon,1041,Ligue 1,FR1,League,France,europa,12000000.0,29,1954,21.7,1,0,1,2,0,0.046,0.0,0.046,26,13,2.57,1.4,1.198,0.599,0.118,0.065
tm538874_FR1,tm538874,Terem Moffi,https://img.a.transfermarkt.technology/portrait/header/538874-1780563723.jpg?lm=1,Forward,Centre-Forward,26,Nigeria,188,left,OGC Nice,417,Ligue 1,FR1,League,France,europa,25000000.0,10,489,5.4,2,0,2,0,0,0.368,0.0,0.368,16,5,2.45,0.66,2.945,0.92,0.451,0.122
tm991054_FR1,tm991054,Terry Yegbe,https://img.a.transfermarkt.technology/portrait/header/991054-1723719474.jpg?lm=1,Defender,Centre-Back,24,Ghana,195,left,FC Metz,347,Ligue 1,FR1,League,France,europa,,24,1966,21.8,0,1,1,3,0,0.0,0.046,0.046,6,5,1.28,0.44,0.275,0.229,0.059,0.02
tm340177_FR1,tm340177,Thibault De Smet,https://img.a.transfermarkt.technology/portrait/header/340177-1723835956.png?lm=1,Defender,Full-back,27,Belgium,183,left,Paris FC,10004,Ligue 1,FR1,League,France,europa,4000000.0,17,1148,12.8,0,1,1,2,0,0.0,0.078,0.078,4,4,0.19,0.36,0.314,0.314,0.015,0.028
tm228948_FR1,tm228948,Thilo Kehrer,https://img.a.transfermarkt.technology/portrait/header/228948-1737490227.jpg?lm=1,Defender,Centre-Back,29,Germany,186,both,AS Monaco,162,Ligue 1,FR1,League,France,europa,18000000.0,28,2358,26.2,0,0,0,6,0,0.0,0.0,0.0,16,5,1.52,0.39,0.611,0.191,0.058,0.015
tm100986_FR1,tm100986,Thomas Meunier,https://img.a.transfermarkt.technology/portrait/header/100986-1783005936.jpg?lm=1,Defender,Full-back,34,Belgium,190,right,LOSC Lille,1082,Ligue 1,FR1,League,France,europa,1800000.0,25,1910,21.2,2,2,4,3,0,0.094,0.094,0.188,19,18,1.41,2.76,0.895,0.848,0.066,0.13
tm695422_FR1,tm695422,Théo De Percin,https://img.a.transfermarkt.technology/portrait/header/695422-1672329898.jpg?lm=1,Goalkeeper,Goalkeeper,24,France,185,right,AJ Auxerre,290,Ligue 1,FR1,League,France,europa,150000.0,8,595,6.6,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tm766412_FR1,tm766412,Théo Le Bris,https://img.a.transfermarkt.technology/portrait/header/766412-1747252694.png?lm=1,Midfielder,Wide Midfield,23,France,170,right,FC Lorient,1158,Ligue 1,FR1,League,France,europa,2000000.0,28,1902,21.1,2,2,4,0,0,0.095,0.095,0.189,17,13,1.94,1.4,0.804,0.615,0.092,0.066
tm479638_FR1,tm479638,Tiago Gouveia,https://img.a.transfermarkt.technology/portrait/header/479638-1757513051.jpg?lm=1,Forward,Winger,24,Portugal,176,right,OGC Nice,417,Ligue 1,FR1,League,France,europa,5000000.0,15,526,5.8,0,0,0,2,0,0.0,0.0,0.0,12,2,0.9,0.64,2.053,0.342,0.155,0.109
tm816580_FR1,tm816580,Tiago Santos,https://img.a.transfermarkt.technology/portrait/header/816580-1708342212.jpg?lm=1,Defender,Full-back,23,Portugal,175,right,LOSC Lille,1082,Ligue 1,FR1,League,France,europa,12000000.0,15,709,7.9,0,1,1,0,0,0.0,0.127,0.127,9,6,0.53,0.73,1.142,0.762,0.067,0.093
tm370846_FR1,tm370846,Timothy Weah,https://img.a.transfermarkt.technology/portrait/header/370846-1692277669.jpg?lm=1,Midfielder,Wide Midfield,25,United States,183,right,Olympique Marseille,244,Ligue 1,FR1,League,France,europa,20000000.0,29,2263,25.1,2,2,4,5,0,0.08,0.08,0.159,29,30,2.79,3.78,1.153,1.193,0.111,0.15
tm84085_FR1,tm84085,Timothée Kolodziejczak,https://img.a.transfermarkt.technology/portrait/header/84085-1501486541.jpg?lm=1,Defender,Centre-Back,34,France,183,left,Paris FC,10004,Ligue 1,FR1,League,France,europa,400000.0,11,660,7.3,0,0,0,2,0,0.0,0.0,0.0,1,2,0.04,0.04,0.136,0.273,0.006,0.005
tm750904_FR1,tm750904,Tom Louchet,https://img.a.transfermarkt.technology/portrait/header/750904-1756824707.jpg?lm=1,Midfielder,Wide Midfield,22,France,178,both,OGC Nice,417,Ligue 1,FR1,League,France,europa,5000000.0,27,1365,15.2,3,2,5,1,0,0.198,0.132,0.33,21,20,3.12,3.33,1.385,1.319,0.206,0.219
tm1241207_FR1,tm1241207,Tylel Tati,https://img.a.transfermarkt.technology/portrait/header/1241207-1764146203.jpg?lm=1,Defender,Centre-Back,17,France,192,left,FC Nantes,995,Ligue 1,FR1,League,France,europa,,20,1724,19.2,0,0,0,5,0,0.0,0.0,0.0,3,1,0.5,0.02,0.157,0.052,0.026,0.001
tm618494_FR1,tm618494,Tyler Morton,https://img.a.transfermarkt.technology/portrait/header/618494-1719220555.jpg?lm=1,Midfielder,Defensive Midfield,23,England,185,right,Olympique Lyon,1041,Ligue 1,FR1,League,France,europa,7000000.0,29,2524,28.0,2,2,4,6,0,0.071,0.071,0.143,28,28,2.06,2.43,0.998,0.998,0.073,0.087
tm332889_FR1,tm332889,Valentin Rongier,https://img.a.transfermarkt.technology/portrait/header/332889-1703065877.jpg?lm=1,Midfielder,Central Midfield,31,France,173,right,Stade Rennais FC,273,Ligue 1,FR1,League,France,europa,9000000.0,31,2745,30.5,2,5,7,6,0,0.066,0.164,0.23,22,44,0.78,4.39,0.721,1.443,0.026,0.144
tm849410_FR1,tm849410,Valentín Barco,https://img.a.transfermarkt.technology/portrait/header/849410-1750770955.png?lm=1,Midfielder,Central Midfield,21,Argentina,172,left,RC Strasbourg Alsace,667,Ligue 1,FR1,League,France,europa,13000000.0,27,2171,24.1,2,4,6,5,0,0.083,0.166,0.249,27,38,3.29,5.3,1.119,1.575,0.136,0.22
tm789082_FR1,tm789082,Vanderson,https://img.a.transfermarkt.technology/portrait/header/789082-1655282894.jpg?lm=1,Defender,Full-back,24,Brazil,173,right,AS Monaco,162,Ligue 1,FR1,League,France,europa,20000000.0,14,613,6.8,0,2,2,4,0,0.0,0.294,0.294,3,11,0.15,1.36,0.44,1.615,0.022,0.199
tm374040_FR1,tm374040,Vincent Marchetti,https://img.a.transfermarkt.technology/portrait/header/374040-1629979268.jpg?lm=1,Midfielder,Central Midfield,28,France,178,left,Paris FC,10004,Ligue 1,FR1,League,France,europa,2000000.0,23,819,9.1,2,1,3,1,0,0.22,0.11,0.33,24,4,2.13,0.59,2.637,0.44,0.234,0.065
tm487469_FR1,tm487469,Vitinha,https://img.a.transfermarkt.technology/portrait/header/487469-1749415169.jpg?lm=1,Midfielder,Defensive Midfield,25,Portugal,170,right,Paris Saint-Germain,583,Ligue 1,FR1,League,France,europa,110000000.0,29,2121,23.6,1,7,8,2,0,0.042,0.297,0.339,34,34,0.98,3.46,1.443,1.443,0.042,0.147
tm794758_FR1,tm794758,Warren Kamanzi,https://img.a.transfermarkt.technology/portrait/header/794758-1671210731.jpg?lm=1,Defender,Full-back,25,Norway,177,right,FC Toulouse,415,Ligue 1,FR1,League,France,europa,2000000.0,24,856,9.5,1,2,3,1,0,0.105,0.21,0.315,12,9,1.5,0.56,1.262,0.946,0.158,0.059
tm810092_FR1,tm810092,Warren Zaïre-Emery,https://img.a.transfermarkt.technology/portrait/header/810092-1777411744.jpg?lm=1,Midfielder,Central Midfield,19,France,176,right,Paris Saint-Germain,583,Ligue 1,FR1,League,France,europa,50000000.0,32,2454,27.3,3,4,7,3,0,0.11,0.147,0.257,19,42,2.07,4.28,0.697,1.54,0.076,0.157
tm182916_FR1,tm182916,Wesley Saïd,https://img.a.transfermarkt.technology/portrait/header/182916-1593971458.jpg?lm=1,Forward,Second Striker,30,France,171,right,RC Lens,826,Ligue 1,FR1,League,France,europa,4000000.0,29,2013,22.4,12,2,14,2,0,0.537,0.089,0.626,60,27,12.06,5.92,2.683,1.207,0.539,0.265
tm463620_FR1,tm463620,Willem Geubbels,https://img.a.transfermarkt.technology/portrait/header/463620-1755009181.png?lm=1,Forward,Centre-Forward,24,France,186,right,Paris FC,10004,Ligue 1,FR1,League,France,europa,1500000.0,24,1012,11.2,5,0,5,0,0,0.445,0.0,0.445,30,7,5.86,0.54,2.668,0.623,0.521,0.048
tm661171_FR1,tm661171,Willian Pacho,https://img.a.transfermarkt.technology/portrait/header/661171-1696508666.jpg?lm=1,Defender,Centre-Back,24,Ecuador,188,left,Paris Saint-Germain,583,Ligue 1,FR1,League,France,europa,70000000.0,23,1915,21.3,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm292808_FR1,tm292808,Wout Faes,https://img.a.transfermarkt.technology/portrait/header/292808-1668080038.jpg?lm=1,Defender,Centre-Back,27,Belgium,187,right,AS Monaco,162,Ligue 1,FR1,League,France,europa,12000000.0,14,1141,12.7,0,0,0,3,0,0.0,0.0,0.0,5,1,0.56,0.04,0.394,0.079,0.044,0.003
tm691841_FR1,tm691841,Yanis Zouaoui,https://img.a.transfermarkt.technology/portrait/header/691841-1741881750.jpg?lm=1,Defender,Full-back,27,France,183,left,Le Havre AC,738,Ligue 1,FR1,League,France,europa,1800000.0,30,2350,26.1,1,1,2,7,0,0.038,0.038,0.077,16,36,1.28,3.18,0.613,1.379,0.049,0.122
tm463613_FR1,tm463613,Yann Gboho,https://img.a.transfermarkt.technology/portrait/header/463613-1672485001.jpg?lm=1,Forward,Winger,24,France,178,right,FC Toulouse,415,Ligue 1,FR1,League,France,europa,12000000.0,31,2610,29.0,8,3,11,1,0,0.276,0.103,0.379,57,57,5.63,4.15,1.966,1.966,0.194,0.143
tm807688_FR1,tm807688,Yassin Belkhdim,https://img.a.transfermarkt.technology/portrait/header/807688-1750956388.png?lm=1,Midfielder,Central Midfield,23,Morocco,175,right,Angers SCO,1420,Ligue 1,FR1,League,France,europa,100000.0,27,2149,23.9,2,2,4,5,0,0.084,0.084,0.168,33,15,2.3,1.53,1.382,0.628,0.096,0.064
tm796589_FR1,tm796589,Yassine Benhattab,https://img.a.transfermarkt.technology/portrait/header/796589-1758286910.jpg?lm=1,Forward,Winger,23,France,170,left,FC Nantes,995,Ligue 1,FR1,League,France,europa,,10,477,5.3,0,0,0,0,0,0.0,0.0,0.0,4,6,0.18,0.69,0.755,1.132,0.034,0.131
tm667967_FR1,tm667967,Yassine Kechta,https://img.a.transfermarkt.technology/portrait/header/667967-1675949617.jpg?lm=1,Midfielder,Central Midfield,23,Morocco,174,left,Le Havre AC,738,Ligue 1,FR1,League,France,europa,5000000.0,30,1330,14.8,2,1,3,3,0,0.135,0.068,0.203,21,15,1.54,1.84,1.421,1.015,0.104,0.124
tm448632_FR1,tm448632,Yehvann Diouf,https://img.a.transfermarkt.technology/portrait/header/448632-1756822717.jpg?lm=1,Goalkeeper,Goalkeeper,26,Senegal,188,right,OGC Nice,417,Ligue 1,FR1,League,France,europa,8000000.0,26,2340,26.0,0,0,0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tm96533_FR1,tm96533,Youssef El Arabi,https://img.a.transfermarkt.technology/portrait/header/96533-1447230875.jpg?lm=1,Forward,Centre-Forward,38,Morocco,183,right,FC Nantes,995,Ligue 1,FR1,League,France,europa,300000.0,25,938,10.4,3,1,4,0,0,0.288,0.096,0.384,15,9,4.2,0.57,1.439,0.864,0.403,0.055
tm147051_FR1,tm147051,Yvon Mvogo,https://img.a.transfermarkt.technology/portrait/header/147051-1719215379.jpg?lm=1,Goalkeeper,Goalkeeper,31,Switzerland,190,right,FC Lorient,1158,Ligue 1,FR1,League,France,europa,3000000.0,31,2790,31.0,0,0,0,0,0,0.0,0.0,0.0,0,1,0.0,0.08,0.0,0.032,0.0,0.003
tm591949_GB1,tm591949,Aaron Hickey,https://img.a.transfermarkt.technology/portrait/header/591949-1780070754.jpg?lm=1,Defender,Full-back,23,Scotland,185,both,Brentford FC,1148,Premier League,GB1,League,England,europa,28000000.0,21,686,7.6,0,0,0,1,0,0.0,0.0,0.0,6,1,0.55,0.6,0.787,0.131,0.072,0.079
tm427568_GB1,tm427568,Aaron Ramsdale,https://img.a.transfermarkt.technology/portrait/header/427568-1681828000.jpg?lm=1,Goalkeeper,Goalkeeper,27,England,190,right,Newcastle United,762,Premier League,GB1,League,England,europa,12000000.0,12,1003,11.1,0,0,0,2,0,0.0,0.0,0.0,0,1,0.0,0.07,0.0,0.09,0.0,0.006
tm477758_GB1,tm477758,Aaron Wan-Bissaka,https://img.a.transfermarkt.technology/portrait/header/477758-1769112496.jpg?lm=1,Defender,Full-back,28,DR Congo,183,right,West Ham United,379,Premier League,GB1,League,England,europa,22000000.0,25,2084,23.2,0,3,3,4,0,0.0,0.13,0.13,0,18,0.0,1.43,0.0,0.777,0.0,0.062
tm763079_GB1,tm763079,Abdukodir Khusanov,https://img.a.transfermarkt.technology/portrait/header/763079-1740493347.jpg?lm=1,Defender,Centre-Back,21,Uzbekistan,186,right,Manchester City,281,Premier League,GB1,League,England,europa,35000000.0,21,1429,15.9,0,0,0,2,0,0.0,0.0,0.0,,,,,,,,
tm250426_GB1,tm250426,Adam Armstrong,https://img.a.transfermarkt.technology/portrait/header/250426-1708002412.jpg?lm=1,Forward,Centre-Forward,28,England,173,right,Wolverhampton Wanderers,543,Premier League,GB1,League,England,europa,9000000.0,14,1147,12.7,2,2,4,3,0,0.157,0.157,0.314,18,6,2.81,1.5,1.412,0.471,0.22,0.118
tm61841_GB1,tm61841,Adam Smith,https://img.a.transfermarkt.technology/portrait/header/61841-1737920848.jpg?lm=1,Defender,Full-back,34,England,174,right,AFC Bournemouth,989,Premier League,GB1,League,England,europa,500000.0,22,1080,12.0,0,2,2,3,0,0.0,0.167,0.167,0,6,0.0,0.5,0.0,0.5,0.0,0.042
tm744149_GB1,tm744149,Adam Wharton,https://img.a.transfermarkt.technology/portrait/header/744149-1716297290.jpg?lm=1,Midfielder,Defensive Midfield,21,England,182,left,Crystal Palace,873,Premier League,GB1,League,England,europa,60000000.0,34,2563,28.5,1,5,6,4,0,0.035,0.176,0.211,32,44,1.15,6.62,1.124,1.545,0.04,0.233
tm654539_GB1,tm654539,Adrien Truffert,https://img.a.transfermarkt.technology/portrait/header/654539-1754901329.jpg?lm=1,Defender,Full-back,24,France,176,left,AFC Bournemouth,989,Premier League,GB1,League,England,europa,20000000.0,38,3380,37.6,1,5,6,5,0,0.027,0.133,0.16,16,33,1.99,4.41,0.426,0.879,0.053,0.117
tm811779_GB1,tm811779,Alejandro Garnacho,https://img.a.transfermarkt.technology/portrait/header/811779-1703629085.jpg?lm=1,Forward,Winger,21,Argentina,180,right,Chelsea FC,631,Premier League,GB1,League,England,europa,45000000.0,24,1268,14.1,1,4,5,2,0,0.071,0.284,0.355,33,29,4.11,4.22,2.342,2.058,0.292,0.299
tm242631_GB1,tm242631,Alex Iwobi,https://img.a.transfermarkt.technology/portrait/header/242631-1679652866.jpg?lm=1,Forward,Winger,29,Nigeria,183,right,Fulham FC,931,Premier League,GB1,League,England,europa,25000000.0,29,2436,27.1,4,3,7,3,0,0.148,0.111,0.259,39,42,2.4,3.63,1.441,1.552,0.089,0.134
tm855256_GB1,tm855256,Alex Scott,https://img.a.transfermarkt.technology/portrait/header/855256-1656922605.jpg?lm=1,Midfielder,Central Midfield,22,England,178,right,AFC Bournemouth,989,Premier League,GB1,League,England,europa,30000000.0,37,2860,31.8,3,1,4,5,0,0.094,0.031,0.126,44,26,3.5,2.89,1.385,0.818,0.11,0.091
tm349066_GB1,tm349066,Alexander Isak,https://img.a.transfermarkt.technology/portrait/header/349066-1680791339.jpg?lm=1,Forward,Centre-Forward,26,Sweden,190,right,Liverpool FC,31,Premier League,GB1,League,England,europa,120000000.0,14,702,7.8,3,1,4,0,0,0.385,0.128,0.513,17,2,3.25,0.85,2.179,0.256,0.416,0.108
tm534033_GB1,tm534033,Alexis Mac Allister,https://img.a.transfermarkt.technology/portrait/header/534033-1669835342.jpg?lm=1,Midfielder,Central Midfield,27,Argentina,176,right,Liverpool FC,31,Premier League,GB1,League,England,europa,85000000.0,37,2663,29.6,2,4,6,7,0,0.068,0.135,0.203,52,34,4.07,2.85,1.757,1.149,0.138,0.096
tm105470_GB1,tm105470,Alisson,https://img.a.transfermarkt.technology/portrait/header/105470-1780389358.jpg?lm=1,Goalkeeper,Goalkeeper,33,Brazil,193,right,Liverpool FC,31,Premier League,GB1,League,England,europa,17000000.0,26,2340,26.0,0,0,0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tm120629_GB1,tm120629,Alphonse Areola,https://img.a.transfermarkt.technology/portrait/header/120629-1663243036.jpg?lm=1,Goalkeeper,Goalkeeper,32,France,195,right,West Ham United,379,Premier League,GB1,League,England,europa,7000000.0,20,1800,20.0,0,1,1,0,0,0.0,0.05,0.05,0,1,0.0,0.02,0.0,0.05,0.0,0.001
tm336077_GB1,tm336077,Altay Bayındır,https://img.a.transfermarkt.technology/portrait/header/336077-1781173656.jpg?lm=1,Goalkeeper,Goalkeeper,27,Türkiye,198,right,Manchester United,985,Premier League,GB1,League,England,europa,7000000.0,6,540,6.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm536835_GB1,tm536835,Amad Diallo,https://img.a.transfermarkt.technology/portrait/header/536835-1747857754.jpg?lm=1,Forward,Winger,23,Cote d'Ivoire,173,left,Manchester United,985,Premier League,GB1,League,England,europa,50000000.0,32,2346,26.1,2,4,6,2,0,0.077,0.153,0.23,54,40,5.73,5.65,2.072,1.535,0.22,0.217
tm485706_GB1,tm485706,Amadou Onana,https://img.a.transfermarkt.technology/portrait/header/485706-1718697649.jpg?lm=1,Midfielder,Defensive Midfield,24,Belgium,195,right,Aston Villa,405,Premier League,GB1,League,England,europa,42000000.0,25,1764,19.6,2,0,2,3,0,0.102,0.0,0.102,19,7,2.77,0.5,0.969,0.357,0.141,0.026
tm532776_GB1,tm532776,Amine Adli,https://img.a.transfermarkt.technology/portrait/header/532776-1689710574.jpg?lm=1,Forward,Winger,25,Morocco,180,left,AFC Bournemouth,989,Premier League,GB1,League,England,europa,20000000.0,31,1082,12.0,3,2,5,2,0,0.25,0.166,0.416,20,17,3.57,1.28,1.664,1.414,0.297,0.106
tm234803_GB1,tm234803,Andrew Robertson,https://img.a.transfermarkt.technology/portrait/header/234803-1709147379.jpg?lm=1,Defender,Full-back,31,Scotland,178,left,Liverpool FC,31,Premier League,GB1,League,England,europa,30000000.0,24,1172,13.0,1,0,1,0,0,0.077,0.0,0.077,10,20,1.05,1.51,0.768,1.536,0.08,0.116
tm743600_GB1,tm743600,Andrey Santos,https://img.a.transfermarkt.technology/portrait/header/743600-1732576153.png?lm=1,Midfielder,Central Midfield,21,Brazil,180,right,Chelsea FC,631,Premier League,GB1,League,England,europa,40000000.0,27,1255,13.9,1,0,1,4,0,0.072,0.0,0.072,11,8,2.56,0.69,0.789,0.574,0.183,0.049
tm800176_GB1,tm800176,André,https://img.a.transfermarkt.technology/portrait/header/800176-1699348390.jpg?lm=1,Midfielder,Defensive Midfield,24,Brazil,176,right,Wolverhampton Wanderers,543,Premier League,GB1,League,England,europa,28000000.0,35,2766,30.7,1,0,1,12,0,0.033,0.0,0.033,15,18,0.52,1.25,0.488,0.586,0.017,0.041
tm392770_GB1,tm392770,Angel Gomes,https://img.a.transfermarkt.technology/portrait/header/392770-1666690396.jpg?lm=1,Midfielder,Attacking Midfield,25,England,168,right,Wolverhampton Wanderers,543,Premier League,GB1,League,England,europa,18000000.0,12,465,5.2,0,0,0,1,0,0.0,0.0,0.0,6,6,0.19,0.3,1.161,1.161,0.037,0.058
tm583189_GB1,tm583189,Anthony Elanga,https://img.a.transfermarkt.technology/portrait/header/583189-1700739021.jpg?lm=1,Forward,Winger,23,Sweden,178,right,Newcastle United,762,Premier League,GB1,League,England,europa,50000000.0,32,1313,14.6,0,1,1,0,0,0.0,0.069,0.069,17,15,1.45,1.75,1.165,1.028,0.1,0.12
tm503733_GB1,tm503733,Anthony Gordon,https://img.a.transfermarkt.technology/portrait/header/503733-1761080304.jpg?lm=1,Forward,Winger,24,England,183,right,Newcastle United,762,Premier League,GB1,League,England,europa,60000000.0,26,1814,20.2,6,2,8,3,0,0.298,0.099,0.397,48,26,8.76,3.71,2.381,1.29,0.434,0.184
tm583255_GB1,tm583255,Antoine Semenyo,https://img.a.transfermarkt.technology/portrait/header/583255-1737452028.jpg?lm=1,Forward,Winger,25,Ghana,185,right,AFC Bournemouth,989,Premier League,GB1,League,England,europa,65000000.0,37,3205,35.6,17,4,21,7,0,0.477,0.112,0.59,83,38,12.84,4.13,2.331,1.067,0.36,0.116
